"num" "sf" "shift" "freq" "LM" "MW" "C" "N" "P" "O" "cansmi" "envlab" "ref" "rho_vac" "rho_chcl3" "rho_dmso" "rho_h2o" "rho_tol" "rho_acn" "rho_kt3" "rho_r2s" "delta_vac" "delta_chcl3" "delta_dmso" "delta_h2o" "delta_tol" "delta_acn" "delta_kt3" "delta_r2s" "delta_ens_bol" "delta_ens_min" "delta_ens_max"
"35783" "NMRexp-31P_CMP21359" "C28H21ClNO2P" 31.2 "162 MHz" "CD2Cl2" 469.898601 28 1 1 2 "Clc1ccc2c(c1)c(=O)cc(n2Cc1ccccc1)P(=O)(c1ccccc1)c1ccccc1" "C1O2C1C1" "10.1039_d3qo01375h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35784" "NMRexp-31P_CMP21360" "C29H24NO2P" 31 "162 MHz" "CD2Cl2" 449.480121 29 1 1 2 "Cc1ccccc1Cn1c2ccccc2c(=O)cc1P(=O)(c1ccccc1)c1ccccc1" "C1O2C1C1" "10.1039_d3qo01375h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35785" "NMRexp-31P_CMP21361" "C29H24NO3P" 31.3 "162 MHz" "CD2Cl2" 465.479521 29 1 1 3 "COc1cccc(c1)Cn1c2ccccc2c(=O)cc1P(=O)(c1ccccc1)c1ccccc1" "C1O2C1C1" "10.1039_d3qo01375h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35786" "NMRexp-31P_CMP21362" "C28H20Cl2NO2P" 31.1 "162 MHz" "CD2Cl2" 504.343661 28 1 1 2 "Clc1cccc(c1Cn1c2ccccc2c(=O)cc1P(=O)(c1ccccc1)c1ccccc1)Cl" "C1O2C1C1" "10.1039_d3qo01375h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35787" "NMRexp-31P_CMP21363" "C26H26NO2P" 32.1 "162 MHz" "CD2Cl2" 415.463901 26 1 1 2 "Cc1cc(C)cc(c1)P(=O)(c1cc(=O)c2c(n1C)cccc2)c1cc(C)cc(c1)C" "C1O2C1C1" "10.1039_d3qo01375h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35788" "NMRexp-31P_CMP21364" "C13H22N5O4P" 21.5 "162 MHz" "DMSO-d6" 343.318641 13 5 1 4 "CCOP(=O)(CO[C@@H](Cn1cnc2c1ncnc2N)C)OCC" "O1O2C1O1" "10.1021_ol500583d" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35789" "NMRexp-31P_CMP21365" "C7H14BrO3P" 16.04 "243 MHz" "CDCl3" 257.062021 7 0 1 3 "CCOP(=O)(/C=C/CBr)OCC" "O1O2C1O1" "10.1002_anie.202206173" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35790" "NMRexp-31P_CMP21367" "C6H11O4P" 1.3 "162 MHz" "CDCl3" 178.122901 6 0 1 4 "C=CCOP(=O)(OCC=C)O" "O1O2O1O1" "10.1021_ol5026876" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35791" "NMRexp-31P_CMP21368" "C6H10ClO3P" 5.5 "162 MHz" "CDCl3" 196.568561 6 0 1 3 "C=CCOP(=O)(OCC=C)Cl" "O1O2Cl1O1" "10.1021_ol5026876" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35792" "NMRexp-31P_CMP21369" "C20H29O13P" -2.1 "162 MHz" "CDCl3" 508.410221 20 0 1 13 "C=CCOP(=O)(O[C@H]1OC(COC(=O)C)[C@@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C)OCC=C" "O1O2O1O1" "10.1021_ol5026876" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35793" "NMRexp-31P_CMP21370" "C22H29O13P" -2.1 "162 MHz" "CDCl3" 532.431621 22 0 1 13 "C=CCOP(=O)(O[C@@H]1O[C@@H]([C@H](OC(=O)C)C#C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C)OCC=C" "O1O2O1O1" "10.1021_ol5026876" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35794" "NMRexp-31P_CMP21371" "C20H29O13P" -2.4 "162 MHz" "CDCl3" 508.410221 20 0 1 13 "C=CCOP(=O)(O[C@@H]1O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C)OCC=C" "O1O2O1O1" "10.1021_ol5026876" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35795" "NMRexp-31P_CMP21372" "C18H26N3O11P" -2 "162 MHz" "CDCl3" 491.386301 18 3 1 11 "C=CCOP(=O)(O[C@@H]1O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]1N=[N+]=[N-])OC(=O)C)OC(=O)C)OCC=C" "O1O2O1O1" "10.1021_ol5026876" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35796" "NMRexp-31P_CMP21373" "C33H32N3O11P" -1.9 "162 MHz" "CDCl3" 677.594441 33 3 1 11 "C=CCOP(=O)(O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@H]([C@@H]([C@@H]1N=[N+]=[N-])OC(=O)c1ccccc1)OC(=O)c1ccccc1)OCC=C" "O1O2O1O1" "10.1021_ol5026876" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35797" "NMRexp-31P_CMP21374" "C20H29O13P" -2.5 "162 MHz" "CDCl3" 508.410221 20 0 1 13 "C=CCOP(=O)(O[C@@H]1O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C)OCC=C" "O1O2O1O1" "10.1021_ol5026876" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35798" "NMRexp-31P_CMP21375" "C18H26N3O11P" -2.1 "162 MHz" "CDCl3" 491.386301 18 3 1 11 "C=CCOP(=O)(O[C@@H]1O[C@H](COC(=O)C)[C@H]([C@@H]([C@@H]1N=[N+]=[N-])OC(=O)C)OC(=O)C)OCC=C" "O1O2O1O1" "10.1021_ol5026876" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35799" "NMRexp-31P_CMP21376" "C67H59O21P" 2 "162 MHz" "CDCl3" 1231.146521 67 0 1 21 "C=CCOP(=O)(O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@H]([C@H]([C@@H]1OC(=O)c1ccccc1)OC(=O)c1ccccc1)O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@H]([C@H]([C@@H]1OC(=O)c1ccccc1)OC(=O)c1ccccc1)OC(=O)c1ccccc1)OCC=C" "O1O2O1O1" "10.1021_ol5026876" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35800" "NMRexp-31P_CMP21377" "C12H18N3O11P" -0.85 "162 MHz" "D2O" 411.258581 12 3 1 11 "[N-]=[N+]=NC[C@H]1O[C@H](OP(=O)(O)O)[C@H]([C@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C" "O1O2O1O1" "10.1021_ol5026876" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35801" "NMRexp-31P_CMP21378" "C18H21OP" 30.39 "162 MHz" "CDCl3" 284.332501 18 0 1 1 "CCCC=CCP(=O)(c1ccccc1)c1ccccc1" "C1O2C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35802" "NMRexp-31P_CMP21379" "C20H25OP" 30.47 "162 MHz" "CDCl3" 312.385661 20 0 1 1 "CCCCCC=CCP(=O)(c1ccccc1)c1ccccc1" "C1O2C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35803" "NMRexp-31P_CMP21380" "C22H29OP" 30.52 "162 MHz" "CDCl3" 340.438821 22 0 1 1 "CCCCCCCC=CCP(=O)(c1ccccc1)c1ccccc1" "C1O2C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35804" "NMRexp-31P_CMP21381" "C24H33OP" 30.44 "162 MHz" "CDCl3" 368.491981 24 0 1 1 "CCCCCCCCCC=CCP(=O)(c1ccccc1)c1ccccc1" "C1O2C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35805" "NMRexp-31P_CMP21382" "C28H41OP" 30.4 "162 MHz" "CDCl3" 424.598301 28 0 1 1 "CCCCCCCCCCCCCC=CCP(=O)(c1ccccc1)c1ccccc1" "C1O2C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35806" "NMRexp-31P_CMP21383" "C21H25OP" 30.64 "162 MHz" "CDCl3" 324.396361 21 0 1 1 "O=P(c1ccccc1)(c1ccccc1)C/C=C/C1CCCCC1" "O2C1C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35807" "NMRexp-31P_CMP21384" "C19H21OP" 29.67 "162 MHz" "CDCl3" 296.343201 19 0 1 1 "O=P(c1ccccc1)(c1ccccc1)CC1=CCCCC1" "O2C1C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35808" "NMRexp-31P_CMP21385" "C22H23O2P" 32.46 "162 MHz" "CDCl3" 350.390581 22 0 1 2 "COc1ccc(cc1)CCCP(=O)(c1ccccc1)c1ccccc1" "C1O2C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35809" "NMRexp-31P_CMP21386" "C22H23OP" 32.33 "162 MHz" "CDCl3" 334.391181 22 0 1 1 "O=P(c1ccccc1)(c1ccccc1)CCCCc1ccccc1" "O2C1C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35810" "NMRexp-31P_CMP21387" "C26H24NO3P" 30.42 "162 MHz" "CDCl3" 429.447421 26 1 1 3 "O=C1N(CCC/C=C/CP(=O)(c2ccccc2)c2ccccc2)C(=O)c2c1cccc2" "C1O2C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35811" "NMRexp-31P_CMP21388" "C23H25O4P" 32.41 "162 MHz" "CDCl3" 396.415961 23 0 1 4 "O=C(c1ccco1)OCCCCCCP(=O)(c1ccccc1)c1ccccc1" "C1O2C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35812" "NMRexp-31P_CMP21389" "C24H25O3P" 32.29 "162 MHz" "CDCl3" 392.427261 24 0 1 3 "O=C(c1ccccc1)OCCCCCP(=O)(c1ccccc1)c1ccccc1" "C1O2C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35813" "NMRexp-31P_CMP21390" "C22H23O2P" 32.34 "162 MHz" "CDCl3" 350.390581 22 0 1 2 "O=P(c1ccccc1)(c1ccccc1)CCCCOc1ccccc1" "C1O2C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35814" "NMRexp-31P_CMP21391" "C18H22ClOP" 32.29 "162 MHz" "CDCl3" 320.793441 18 0 1 1 "ClCCCCCCP(=O)(c1ccccc1)c1ccccc1" "O2C1C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35815" "NMRexp-31P_CMP21392" "C18H21O2P" 30.59 "162 MHz" "CDCl3" 300.331901 18 0 1 2 "OCCC/C=C/CP(=O)(c1ccccc1)c1ccccc1" "O2C1C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35816" "NMRexp-31P_CMP21393" "C18H21OP" 34.36 "162 MHz" "CDCl3" 284.332501 18 0 1 1 "O=P(c1ccccc1)(c1ccccc1)C1CCCCC1" "O2C1C1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35817" "NMRexp-31P_CMP21394" "C18H31O2P" 44.96 "162 MHz" "CDCl3" 310.411301 18 0 1 2 "CCCCCCCCCCP(=O)(c1ccccc1)OCC" "C1O2O1C1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35818" "NMRexp-31P_CMP21395" "C14H31O3P" 32.66 "162 MHz" "CDCl3" 278.367901 14 0 1 3 "CCCCCCCCCCP(=O)(OCC)OCC" "C1O2O1O1" "10.1039_c4ob02687j" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35819" "NMRexp-31P_CMP21397" "C16H17F2OP" 31.9 "162 MHz" "CDCl3" 294.2761474 16 0 1 1 "FC(CCCP(=O)(c1ccccc1)c1ccccc1)F" "O2C1C1C1" "10.1021_acscatal.3c05541" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35820" "NMRexp-31P_CMP21398" "C18H24NO3P" -0.42 "202 MHz" "CDCl3" 333.361821 18 1 1 3 "CCCCCCNP(=O)(Oc1ccccc1)Oc1ccccc1" "N1O2O1O1" "10.1021_jacs.4c12324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35821" "NMRexp-31P_CMP21399" "C20H28NO3P" -0.48 "202 MHz" "CDCl3" 361.414981 20 1 1 3 "CCCCCCCCNP(=O)(Oc1ccccc1)Oc1ccccc1" "N1O1O1O2" "10.1021_jacs.4c12324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35822" "NMRexp-31P_CMP21400" "C25H38NO3P" -0.6 "202 MHz" "CDCl3" 431.547881 25 1 1 3 "CC(CC(C)(C)C)CCCCCCNP(=O)(Oc1ccccc1)Oc1ccccc1" "N1O2O1O1" "10.1021_jacs.4c12324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35823" "NMRexp-31P_CMP21401" "C22H32NO3P" -0.55 "202 MHz" "CDCl3" 389.468141 22 1 1 3 "CC(CCCCCCNP(=O)(Oc1ccccc1)Oc1ccccc1)(C)C" "N1O2O1O1" "10.1021_jacs.4c12324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35824" "NMRexp-31P_CMP21402" "C18H24NO3P" -0.42 "202 MHz" "CDCl3" 333.361821 18 1 1 3 "CCCCCCNP(=O)(Oc1ccccc1)Oc1ccccc1" "N1O1O1O2" "10.1021_jacs.4c12324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35825" "NMRexp-31P_CMP21403" "C29H28NO2P" -11.07 "202 MHz" "CDCl3" 453.511881 29 1 1 2 "COc1ccc(cc1)C(NC(=O)c1ccccc1P(c1ccccc1)c1ccccc1)CC" "C1C1C1" "10.1021_jacs.4c12324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35826" "NMRexp-31P_CMP21405" "C13H14NO5P" 14.55 "162 MHz" "CDCl3" 295.227721 13 1 1 5 "CCOP(=O)(Oc1ccc2c(c1)C(=O)N(C2=O)C)C=C" "C1O1O1O2" "10.1021_acscatal.0c03422" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35827" "NMRexp-31P_CMP21407" "C22H29N2P" 75.1 "162 MHz" "CDCl3" 352.452821 22 2 1 0 "CC(N1C=CN(P1c1ccc(cc1)c1ccccc1)C(C)(C)C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35828" "NMRexp-31P_CMP21410" "C18H25N2P" 77.49 "162 MHz" "CDCl3" 300.378261 18 2 1 0 "C#Cc1ccccc1P1N(C=CN1C(C)(C)C)C(C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35829" "NMRexp-31P_CMP21411" "C20H27N2P" 75.28 "162 MHz" "CDCl3" 326.415541 20 2 1 0 "CC(N1C=CN(P1c1ccc2c(c1)cccc2)C(C)(C)C)(C)C" "N1N1C1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35830" "NMRexp-31P_CMP21412" "C17H23FN3P" 75.23 "162 MHz" "CDCl3" 319.3567842 17 3 1 0 "[C-]#[N+]c1cc(F)cc(c1)P1N(C=CN1C(C)(C)C)C(C)(C)C" "C1N1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35831" "NMRexp-31P_CMP21413" "C16H23F2N2P" 77.83 "162 MHz" "CDCl3" 312.3377874 16 2 1 0 "CC(N1C=CN(P1c1c(F)cccc1F)C(C)(C)C)(C)C" "N1N1C1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35832" "NMRexp-31P_CMP21415" "C19H31N2P" 75.42 "162 MHz" "CDCl3" 318.436601 19 2 1 0 "Cc1cc(C)c(c(c1)C)P1N(C=CN1C(C)(C)C)C(C)(C)C" "N1N1C1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35833" "NMRexp-31P_CMP21416" "C16H22F3N2P" 75.09 "162 MHz" "CDCl3" 330.3282506 16 2 1 0 "CC(N1C=CN(P1c1c(F)cc(cc1F)F)C(C)(C)C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35834" "NMRexp-31P_CMP21417" "C16H20F5N2P" 77.74 "162 MHz" "CDCl3" 366.309177 16 2 1 0 "CC(N1C=CN(P1c1c(F)c(F)c(c(c1F)F)F)C(C)(C)C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35835" "NMRexp-31P_CMP21418" "C15H24N3P" 66.18 "162 MHz" "CDCl3" 277.344921 15 3 1 0 "CC(N1C=CN(P1c1ccccn1)C(C)(C)C)(C)C" "N1N1C1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35836" "NMRexp-31P_CMP21419" "C14H29N2P" 98.51 "162 MHz" "CDCl3" 256.367221 14 2 1 0 "CC(P1N(C=CN1C(C)(C)C)C(C)(C)C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35837" "NMRexp-31P_CMP21422" "C17H27N2P" 87.04 "162 MHz" "CDCl3" 290.383441 17 2 1 0 "CC(N1C=CN(P1Cc1ccccc1)C(C)(C)C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35838" "NMRexp-31P_CMP21423" "C19H31N2P" 86.17 "162 MHz" "CDCl3" 318.436601 19 2 1 0 "CC(N1C=CN(P1CCCc1ccccc1)C(C)(C)C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35839" "NMRexp-31P_CMP21424" "C19H31N2P" 91.44 "162 MHz" "CDCl3" 318.436601 19 2 1 0 "CC(c1ccccc1)CP1N(C=CN1C(C)(C)C)C(C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35840" "NMRexp-31P_CMP21425" "C15H29N2P" 90.4 "162 MHz" "CDCl3" 268.377921 15 2 1 0 "CC(N1C=CN(P1C1CCCC1)C(C)(C)C)(C)C" "N1N1C1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35841" "NMRexp-31P_CMP21426" "C20H35N2P" 94.72 "162 MHz" "CDCl3" 334.479061 20 2 1 0 "CC(N1C=CN(P1C12CC3CC(C2)CC(C1)C3)C(C)(C)C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35842" "NMRexp-31P_CMP21427" "C15H29N2OP" 88.07 "162 MHz" "CDCl3" 284.377321 15 2 1 1 "CC(N1C=CN(P1C1CCOCC1)C(C)(C)C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35843" "NMRexp-31P_CMP21428" "C18H26N3P" 87.37 "162 MHz" "CDCl3" 315.392901 18 3 1 0 "[C-]#[N+]c1ccccc1CP1N(C=CN1C(C)(C)C)C(C)(C)C" "C1N1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35844" "NMRexp-31P_CMP21429" "C18H28BrN2P" 85.18 "162 MHz" "CDCl3" 383.306081 18 2 1 0 "BrCc1ccccc1CP1N(C=CN1C(C)(C)C)C(C)(C)C" "N1N1C1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35845" "NMRexp-31P_CMP21430" "C28H48N4P2" 85.29 "162 MHz" "CDCl3" 502.655042 28 4 2 0 "CC(N1C=CN(P1Cc1ccccc1CP1N(C=CN1C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35846" "NMRexp-31P_CMP21431" "C13H25N2P" 85.88 "162 MHz" "CDCl3" 240.324761 13 2 1 0 "C=CCP1N(C=CN1C(C)(C)C)C(C)(C)C" "N1N1C1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35847" "NMRexp-31P_CMP21432" "C19H29N2P" 84.92 "162 MHz" "CDCl3" 316.420721 19 2 1 0 "CC(N1C=CN(P1CC=Cc1ccccc1)C(C)(C)C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35848" "NMRexp-31P_CMP21434" "C15H29N2O2P" 93.88 "162 MHz" "CDCl3" 300.376721 15 2 1 2 "CCOC(=O)C(P1N(C=CN1C(C)(C)C)C(C)(C)C)C" "C1N1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35849" "NMRexp-31P_CMP21435" "C13H29N2PSi" 86.34 "162 MHz" "CDCl3" 272.442021 13 2 1 0 "CC(N1C=CN(P1[Si](C)(C)C)C(C)(C)C)(C)C" "N1N1Si1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35850" "NMRexp-31P_CMP21436" "C16H25N2PS" 148.17 "162 MHz" "CDCl3" 308.421861 16 2 1 0 "CC(N1C=CN(P1Sc1ccccc1)C(C)(C)C)(C)C" "N1S1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35851" "NMRexp-31P_CMP21437" "C17H26BrN2P" 86.91 "162 MHz" "CDCl3" 369.279501 17 2 1 0 "CC(N1C=CN(P1Cc1ccc(cc1)Br)C(C)(C)C)(C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35852" "NMRexp-31P_CMP21438" "C16H24BrN2OP" 106.99 "162 MHz" "CDCl3" 371.252321 16 2 1 1 "CC(N1C=CN(P1Oc1ccc(cc1)Br)C(C)(C)C)(C)C" "N1O1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35853" "NMRexp-31P_CMP21439" "C16H24BrN2OP" 107.3 "162 MHz" "CDCl3" 371.252321 16 2 1 1 "Brc1ccccc1OP1N(C=CN1C(C)(C)C)C(C)(C)C" "N1O1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35854" "NMRexp-31P_CMP21440" "C17H27N2OP" 86.6 "162 MHz" "CDCl3" 306.382841 17 2 1 1 "Oc1ccccc1CP1N(C=CN1C(C)(C)C)C(C)(C)C" "N1N1C1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35855" "NMRexp-31P_CMP21444" "C32H29N2PS2" 73.79 "162 MHz" "CDCl3" 536.689821 32 2 1 0 "Cc1cc(c(s1)C)C1=C(N(P(N1c1ccccc1)c1ccccc1)c1ccccc1)c1cc(sc1C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35856" "NMRexp-31P_CMP21446" "C22H25N2P" 73.23 "162 MHz" "CDCl3" 348.421061 22 2 1 0 "CC(N1P(c2ccccc2)N(C(C)C)c2c3c1cccc3ccc2)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35857" "NMRexp-31P_CMP21449" "C17H27N2P" 93.47 "162 MHz" "CDCl3" 290.383441 17 2 1 0 "CC(N1P(C2CCCC2)N(c2c1cccc2)C(C)C)C" "N1C1N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35858" "NMRexp-31P_CMP21452" "C14H25N2OP" 14.11 "162 MHz" "CDCl3" 268.334861 14 2 1 1 "CC(NP(=O)(c1ccccc1)NC(C)(C)C)(C)C" "N1C1O2N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35859" "NMRexp-31P_CMP21453" "C18H23N2OP" 23.2 "162 MHz" "CDCl3" 314.361781 18 2 1 1 "CC(N1c2ccccc2N(P1(=O)c1ccccc1)C(C)C)C" "N1C1O2N1" "10.1039_d4cc04750h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35860" "NMRexp-31P_CMP21454" "C41H30N3OP" 27.4 "202 MHz" "CDCl3" 611.670161 41 3 1 1 "O=P(c1ccc2c(c1c1n(nnc1c1ccccc1)Cc1cccc3c1cccc3)cccc2)(c1ccccc1)c1ccccc1" "O2C1C1C1" "10.1021_jacs.2c01985" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35861" "NMRexp-31P_CMP21455" "C41H30N3P" -13.1 "202 MHz" "CDCl3" 595.670761 41 3 1 0 "c1ccc(cc1)c1nnn(c1c1c(ccc2c1cccc2)P(c1ccccc1)c1ccccc1)Cc1cccc2c1cccc2" "C1C1C1" "10.1021_jacs.2c01985" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"35862" "NMRexp-31P_CMP21456" "C23H23O2P" 32.27 "162 MHz" "CDCl3" 362.401281 23 0 1 2 "CC(/C=C(/P(=O)(c1ccccc1)c1ccccc1)\c1ccccc1)(O)C" "C1O2C1C1" "10.1039_c6qo00767h" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
